datetime,open,high,low,close,volume
04-10-24 7:00,2661.11,2662.05,2660.65,2661.96,710
04-10-24 7:15,2661.99,2663.61,2661.5,2662.93,1026
04-10-24 7:30,2662.91,2665.78,2662.69,2663.29,1353
04-10-24 7:45,2663.28,2664.31,2663.03,2664.05,927
04-10-24 8:00,2664.06,2665.38,2664.06,2665.24,1006
04-10-24 8:15,2665.23,2667.2,2664.93,2666.75,1123
04-10-24 8:30,2666.72,2667.5,2666.66,2667.15,1374
04-10-24 8:45,2667.13,2667.78,2666.19,2667.39,1429
04-10-24 9:00,2667.39,2667.52,2665.79,2666.5,1747
04-10-24 9:15,2666.48,2666.62,2664.07,2664.42,1097
04-10-24 9:30,2664.41,2665.62,2663.65,2663.78,1582
04-10-24 9:45,2663.77,2663.77,2659.65,2660.19,1876
04-10-24 10:00,2660.17,2661.56,2658.73,2660.36,2794
04-10-24 10:15,2660.37,2663.07,2659.23,2662.02,1956
04-10-24 10:30,2662.04,2662.45,2660.55,2662.34,1573
04-10-24 10:45,2662.35,2663.12,2660.78,2661,1891
04-10-24 11:00,2661.05,2661.51,2659.47,2661.27,2304
04-10-24 11:15,2661.28,2661.51,2660.01,2660.26,1172
04-10-24 11:30,2660.23,2661.27,2659.24,2660.51,1165
04-10-24 11:45,2660.51,2660.66,2658.83,2658.98,1314
04-10-24 12:00,2658.99,2660.18,2657.7,2657.84,1446
04-10-24 12:15,2657.84,2658.87,2657.42,2657.61,1415
04-10-24 12:30,2657.65,2659.6,2657.06,2658.36,1237
04-10-24 12:45,2658.36,2658.76,2656.83,2657.46,1448
04-10-24 13:00,2657.45,2658.9,2657.16,2658.44,1299
04-10-24 13:15,2658.44,2660,2658.26,2659.22,1142
04-10-24 13:30,2659.22,2660.37,2658.41,2660.05,918
04-10-24 13:45,2660.05,2660.67,2658.05,2658.27,1423
04-10-24 14:00,2658.27,2658.85,2657.38,2657.97,1495
04-10-24 14:15,2657.97,2659.62,2657.87,2659.27,1493
04-10-24 14:30,2659.28,2661.5,2659.28,2661.26,1696
04-10-24 14:45,2661.24,2662.53,2661.07,2661.31,1598
04-10-24 15:00,2661.38,2661.48,2656.23,2656.92,2743
04-10-24 15:15,2656.92,2658.17,2655.95,2656.75,2442
04-10-24 15:30,2656.77,2656.77,2637.81,2640.96,7416
04-10-24 15:45,2640.98,2646.51,2631.96,2638.8,6831
04-10-24 16:00,2638.84,2649.43,2637.48,2648.72,5321
04-10-24 16:15,2648.73,2654.06,2647.02,2651.44,4806
04-10-24 16:30,2651.49,2653.51,2648.75,2651.78,4797
04-10-24 16:45,2651.78,2655.08,2648.41,2651.82,5007
04-10-24 17:00,2651.87,2653.42,2648.71,2649.36,5053
04-10-24 17:15,2649.36,2652.33,2646.49,2650.43,3964
04-10-24 17:30,2650.45,2655.8,2648.52,2655.61,4031
04-10-24 17:45,2655.71,2661.14,2653.19,2658.35,5081
04-10-24 18:00,2658.35,2670.11,2658.31,2666.55,5175
04-10-24 18:15,2666.55,2670.1,2657.12,2658.01,5582
04-10-24 18:30,2658.01,2658.38,2649.23,2649.57,4736
04-10-24 18:45,2649.65,2653.26,2647.86,2653.18,4637
04-10-24 19:00,2653.18,2653.75,2648.53,2651.26,3201
04-10-24 19:15,2651.2,2652.39,2647.85,2648.84,2354
04-10-24 19:30,2648.86,2649.43,2642.34,2643.01,3267
04-10-24 19:45,2643.01,2646.28,2641.8,2645.35,2437
04-10-24 20:00,2645.34,2647.72,2644.01,2647.35,2322
04-10-24 20:15,2647.35,2648.29,2646.53,2647.88,2753
04-10-24 20:30,2647.8,2649.36,2645.54,2649.18,1991
04-10-24 20:45,2649.2,2650.43,2648.34,2650.06,1797
04-10-24 21:00,2650.08,2650.74,2645.55,2645.66,2115
04-10-24 21:15,2645.67,2646.79,2644.35,2646.55,1757
04-10-24 21:30,2646.53,2648.1,2645.7,2648.07,2720
04-10-24 21:45,2648.09,2648.21,2645.41,2645.58,1869
04-10-24 22:00,2645.55,2646.5,2642.69,2646.21,1822
04-10-24 22:15,2646.25,2648.32,2645.75,2647.79,1135
04-10-24 22:30,2647.76,2649.66,2647.4,2649.16,1270
04-10-24 22:45,2649.16,2652.06,2648.55,2651.59,1995
04-10-24 23:00,2651.6,2651.9,2649.83,2651.06,889
04-10-24 23:15,2651.06,2651.96,2651.05,2651.06,568
04-10-24 23:30,2651.09,2652.27,2650.68,2651.84,568
04-10-24 23:45,2651.83,2653.2,2651.59,2652.45,281
07-10-24 1:00,2651.59,2651.62,2649.99,2650.7,533
07-10-24 1:15,2650.69,2652.19,2650.22,2651.52,855
07-10-24 1:30,2651.52,2651.93,2650.94,2651.23,615
07-10-24 1:45,2651.23,2651.57,2650.5,2650.8,522
07-10-24 2:00,2650.8,2651.15,2649.68,2651.07,933
07-10-24 2:15,2651.07,2652.39,2650.73,2651.38,506
07-10-24 2:30,2651.31,2651.69,2650.69,2651.29,375
07-10-24 2:45,2651.28,2651.28,2649.86,2650.18,733
07-10-24 3:00,2650.19,2650.5,2648.44,2649.56,1681
07-10-24 3:15,2649.58,2651.03,2649.58,2650.92,992
07-10-24 3:30,2650.94,2651.06,2648.91,2649.15,683
07-10-24 3:45,2649.14,2650,2647.79,2649.28,1045
07-10-24 4:00,2649.28,2651.89,2648.82,2648.93,1486
07-10-24 4:15,2648.91,2650.4,2648.17,2648.88,1892
07-10-24 4:30,2648.87,2651.24,2648.75,2649.67,1885
07-10-24 4:45,2649.68,2650.07,2643.78,2646.18,2480
07-10-24 5:00,2646.14,2648.62,2645.73,2647.92,1585
07-10-24 5:15,2647.94,2648.58,2646.2,2646.68,1792
07-10-24 5:30,2646.68,2648.26,2646.05,2646.42,1734
07-10-24 5:45,2646.42,2647.44,2645.23,2645.23,1318
07-10-24 6:00,2645.22,2646.71,2645.1,2645.2,896
07-10-24 6:15,2645.15,2645.52,2644.53,2645.5,1600
07-10-24 6:30,2645.51,2647.17,2645.2,2646.2,1428
07-10-24 6:45,2646.2,2647.44,2643.88,2647.38,1595
07-10-24 7:00,2647.36,2648.59,2647.33,2647.39,1140
07-10-24 7:15,2647.42,2648.24,2647.11,2647.55,557
07-10-24 7:30,2647.58,2648.19,2647.41,2648.17,475
07-10-24 7:45,2648.15,2648.15,2646.31,2646.72,848
07-10-24 8:00,2646.73,2646.74,2645.5,2645.6,1192
07-10-24 8:15,2645.59,2645.59,2642.91,2643.28,1536
07-10-24 8:30,2643.28,2644.04,2642.09,2642.64,1303
07-10-24 8:45,2642.64,2642.66,2639.96,2640.65,1473
07-10-24 9:00,2640.67,2642.35,2639.68,2641.65,1778
07-10-24 9:15,2641.65,2643.65,2640.35,2641.22,2038
07-10-24 9:30,2641.24,2643.51,2641.06,2642.69,1868
07-10-24 9:45,2642.66,2643.86,2641.74,2643.21,1488
07-10-24 10:00,2643.19,2646.18,2641.99,2643.68,2331
07-10-24 10:15,2643.69,2646.61,2643.68,2645.26,2847
07-10-24 10:30,2645.24,2649.79,2645.22,2649.05,2482
07-10-24 10:45,2649.06,2652.77,2648.88,2652.03,2705
07-10-24 11:00,2652.03,2656.35,2652.01,2653.48,2847
07-10-24 11:15,2653.51,2654.65,2651.66,2653.28,3032
07-10-24 11:30,2653.26,2654.8,2652.63,2652.73,2144
07-10-24 11:45,2652.76,2653.18,2651.59,2652.22,1645
07-10-24 12:00,2652.23,2652.71,2650.69,2652.02,1604
07-10-24 12:15,2652.03,2652.95,2651.41,2651.48,1804
07-10-24 12:30,2651.47,2653.88,2651.03,2653.67,1864
07-10-24 12:45,2653.67,2657.24,2653.67,2656.54,1961
07-10-24 13:00,2656.52,2658.02,2655.59,2656.97,1879
07-10-24 13:15,2656.96,2658.47,2656.95,2658.25,1591
07-10-24 13:30,2658.26,2658.44,2655.98,2656.18,1377
07-10-24 13:45,2656.18,2657.07,2655.19,2655.36,1319
07-10-24 14:00,2655.36,2659.19,2655.09,2657.53,1918
07-10-24 14:15,2657.55,2658.34,2656.85,2656.85,1704
07-10-24 14:30,2656.85,2659.25,2656.74,2658.72,1543
07-10-24 14:45,2658.72,2659.61,2656.81,2656.92,2314
07-10-24 15:00,2656.93,2659.23,2656.63,2657.16,2673
07-10-24 15:15,2657.15,2657.15,2648.52,2649.52,4091
07-10-24 15:30,2649.51,2649.52,2641.33,2643.08,4483
07-10-24 15:45,2643.14,2643.83,2637.73,2640.05,4264
07-10-24 16:00,2640.01,2649.98,2639.69,2649.36,4792
07-10-24 16:15,2649.37,2653.7,2646.75,2647.16,4322
07-10-24 16:30,2647.1,2647.47,2643.82,2645.27,4403
07-10-24 16:45,2645.24,2648.76,2642.22,2642.75,3733
07-10-24 17:00,2642.73,2646.15,2640.79,2645.88,4316
07-10-24 17:15,2645.88,2646.12,2640.36,2642.98,3699
07-10-24 17:30,2643.04,2647.77,2640.51,2646.13,3632
07-10-24 17:45,2646.13,2646.99,2640.79,2640.83,2895
07-10-24 18:00,2640.83,2643.7,2639.1,2640.81,3022
07-10-24 18:15,2640.8,2646.63,2640.57,2646,2641
07-10-24 18:30,2646.01,2649.75,2645.64,2649.21,2338
07-10-24 18:45,2649.23,2650.13,2645.46,2645.65,1759
07-10-24 19:00,2645.66,2646.74,2643.91,2644.11,1515
07-10-24 19:15,2644.11,2645.16,2642.6,2643.42,1600
07-10-24 19:30,2643.41,2645.06,2643.08,2643.95,1695
07-10-24 19:45,2643.92,2646.88,2643.9,2646.8,1373
07-10-24 20:00,2646.81,2647.09,2645.03,2646.7,1120
07-10-24 20:15,2646.7,2646.96,2644.16,2646.03,1406
07-10-24 20:30,2646.03,2648.52,2646,2648.48,1073
07-10-24 20:45,2648.47,2648.73,2647.41,2647.98,1324
07-10-24 21:00,2647.97,2648.08,2645.34,2645.49,959
07-10-24 21:15,2645.49,2646.12,2644.75,2644.98,897
07-10-24 21:30,2644.97,2646.71,2640.73,2640.96,1897
07-10-24 21:45,2640.96,2641.82,2639.63,2640.76,2577
07-10-24 22:00,2640.75,2642.47,2640.33,2642.17,1926
07-10-24 22:15,2642.16,2644.07,2641.98,2643.74,1073
07-10-24 22:30,2643.75,2644.06,2642.53,2643.55,905
07-10-24 22:45,2643.58,2644.66,2642.79,2643.2,1289
07-10-24 23:00,2643.18,2643.66,2642.59,2642.89,700
07-10-24 23:15,2642.93,2643.03,2641.72,2642.75,533
07-10-24 23:30,2642.76,2642.93,2642.26,2642.93,623
07-10-24 23:45,2642.92,2642.93,2642.5,2642.68,173
08-10-24 1:00,2642,2642.87,2641.79,2642.85,210
08-10-24 1:15,2642.85,2644.99,2642.52,2644.56,447
08-10-24 1:30,2644.56,2649.09,2643.53,2643.82,1178
08-10-24 1:45,2643.82,2644.77,2643.06,2644.18,767
08-10-24 2:00,2644.19,2644.64,2642.79,2643.92,902
08-10-24 2:15,2643.92,2644.83,2643.64,2643.8,745
08-10-24 2:30,2643.8,2644.49,2642.49,2642.53,612
08-10-24 2:45,2642.58,2643.59,2642.42,2642.99,959
08-10-24 3:00,2643.01,2644.11,2642.72,2643.42,1906
08-10-24 3:15,2643.42,2643.94,2642.36,2642.67,1435
08-10-24 3:30,2642.69,2645.09,2642.28,2644.82,921
08-10-24 3:45,2644.82,2644.87,2642.91,2643.59,1096
08-10-24 4:00,2643.51,2643.71,2638.25,2641.11,5301
08-10-24 4:15,2641.19,2642.26,2638.93,2640.8,3202
08-10-24 4:30,2640.81,2641.29,2637.88,2640.62,3324
08-10-24 4:45,2640.63,2647.87,2639.76,2647.25,3365
08-10-24 5:00,2647.24,2648.2,2641.06,2641.08,3534
08-10-24 5:15,2641.07,2642.58,2637.65,2638.06,2822
08-10-24 5:30,2638.04,2638.63,2634.32,2635.44,5317
08-10-24 5:45,2635.32,2638.35,2633.72,2635.7,4114
08-10-24 6:00,2635.64,2640.84,2635.22,2640.31,3668
08-10-24 6:15,2640.31,2643.5,2640.31,2641.7,3788
08-10-24 6:30,2641.71,2645.27,2641.66,2645.02,2342
08-10-24 6:45,2645.04,2645.71,2642.21,2642.93,1662
08-10-24 7:00,2642.94,2643.75,2641.31,2642.47,1117
08-10-24 7:15,2642.48,2643.62,2642.09,2642.46,1038
08-10-24 7:30,2642.48,2643.53,2641.45,2642.15,769
08-10-24 7:45,2642.11,2643.08,2641.44,2643.06,547
08-10-24 8:00,2643.07,2643.73,2641.52,2643.11,1483
08-10-24 8:15,2643.12,2644.64,2642.61,2642.75,1341
08-10-24 8:30,2642.77,2646.27,2642.01,2645.8,2731
08-10-24 8:45,2645.8,2645.87,2642.98,2644.98,2240
08-10-24 9:00,2644.97,2646.41,2644.73,2645.44,2485
08-10-24 9:15,2645.44,2645.44,2640.99,2640.99,2585
08-10-24 9:30,2640.97,2642.1,2638.08,2638.34,3046
08-10-24 9:45,2638.33,2638.77,2635.7,2636.39,3673
08-10-24 10:00,2636.37,2638.05,2631.15,2636.91,4398
08-10-24 10:15,2636.93,2638.11,2633.88,2634.83,2951
08-10-24 10:30,2634.83,2638.49,2634.57,2634.71,3244
08-10-24 10:45,2634.7,2636.19,2632.37,2633.96,3182
08-10-24 11:00,2633.97,2635.58,2631.84,2632.45,3495
08-10-24 11:15,2632.46,2635.77,2628.52,2635.58,3450
08-10-24 11:30,2635.57,2640.33,2635.57,2638.38,2978
08-10-24 11:45,2638.43,2639.19,2636.91,2637.91,2777
08-10-24 12:00,2637.9,2639.13,2635.76,2636.38,2455
08-10-24 12:15,2636.4,2638.93,2636.39,2637.57,2031
08-10-24 12:30,2637.58,2640.26,2637.13,2639.3,2292
08-10-24 12:45,2639.3,2641.94,2639.08,2641.44,2123
08-10-24 13:00,2641.44,2641.96,2639.8,2641.56,2240
