date_entry,date_exit,direction,entry,sl,tp1,tp2,tp3,qty,risk_usd,sl_bucket,tp1_hit,tp2_hit,exit_reason,exit_price,pnl,r_multiple
2026-01-06 05:10:00+00:00,2026-01-06 07:55:00+00:00,BUY,4462.38,4450.355847707825,4474.404152292175,4480.416228438263,4486.42830458435,8.3166,100.0,SL <= 15.0,False,False,SL,4450.355847707825,-100.0,-1.0
2026-01-06 10:25:00+00:00,2026-01-06 11:10:00+00:00,BUY,4471.01,4458.870601632329,4483.149398367671,4489.219097551506,4495.288796735342,8.2376,100.0,SL <= 15.0,False,False,SL,4458.870601632329,-100.0,-1.0
2026-01-06 11:15:00+00:00,2026-01-06 16:00:00+00:00,SELL,4454.16,4470.659663394675,4437.660336605325,4429.410504907988,4421.16067321065,6.0607,100.0,SL 15.0-30.0,False,False,SL,4470.659663394675,-100.0,-1.0
2026-01-06 16:05:00+00:00,2026-01-07 07:35:00+00:00,BUY,4471.34,4452.578743423723,4490.101256576278,4499.481884864416,4508.862513152555,5.3301,100.0,SL 15.0-30.0,True,True,SL,4452.578743423723,-100.0,-1.0
2026-01-07 09:45:00+00:00,2026-01-07 13:45:00+00:00,BUY,4462.06,4450.270709618765,4473.849290381236,4479.743935571853,4485.638580762471,8.4823,100.0,SL <= 15.0,True,False,SL,4450.270709618765,-100.0,-1.0
2026-01-07 18:20:00+00:00,2026-01-08 04:05:00+00:00,BUY,4458.61,4441.731038834018,4475.488961165981,4483.928441748972,4492.367922331962,5.9245,100.0,SL 15.0-30.0,False,False,SL,4441.731038834018,-100.0,-1.0
2026-01-08 13:55:00+00:00,2026-01-08 14:15:00+00:00,SELL,4422.72,4429.019978968052,4416.420021031949,4413.270031547923,4410.120042063897,15.8731,100.0,SL <= 15.0,True,True,TP3,4410.120042063897,200.0,2.0
2026-01-08 15:20:00+00:00,2026-01-08 19:00:00+00:00,BUY,4432.08,4415.819791167934,4448.340208832065,4456.470313248098,4464.600417664131,6.15,100.0,SL 15.0-30.0,True,True,TP3,4464.600417664131,200.0,2.0
2026-01-08 20:05:00+00:00,2026-01-08 22:25:00+00:00,SELL,4455.36,4465.226273012033,4445.4937269879665,4440.5605904819495,4435.627453975933,10.1355,100.0,SL <= 15.0,True,False,SL,4465.226273012033,-100.0,-1.0
2026-01-09 13:55:00+00:00,2026-01-09 14:25:00+00:00,BUY,4475.44,4467.944476094093,4482.935523905906,4486.683285858859,4490.431047811812,13.3413,100.0,SL <= 15.0,False,False,SL,4467.944476094093,-100.0,-1.0
2026-01-09 16:20:00+00:00,2026-01-12 01:05:00+00:00,BUY,4493.87,4478.446236851186,4509.293763148814,4517.005644723221,4524.717526297628,6.4835,100.0,SL 15.0-30.0,True,True,TP3,4524.717526297628,200.0,2.0
2026-01-12 07:40:00+00:00,2026-01-12 15:10:00+00:00,BUY,4581.72,4568.925902521314,4594.514097478686,4600.91114621803,4607.3081949573725,7.8161,100.0,SL <= 15.0,True,True,TP3,4607.3081949573725,200.0,2.0
2026-01-12 17:30:00+00:00,2026-01-12 18:40:00+00:00,BUY,4622.94,4607.986604472054,4637.893395527945,4645.370093291918,4652.846791055891,6.6874,100.0,SL <= 15.0,False,False,SL,4607.986604472054,-100.0,-1.0
2026-01-12 22:05:00+00:00,2026-01-13 15:40:00+00:00,SELL,4600.43,4618.012690786852,4582.847309213149,4574.055963819723,4565.264618426298,5.6874,100.0,SL 15.0-30.0,True,True,SL,4618.012690786852,-100.0,-1.0
2026-01-13 16:20:00+00:00,2026-01-13 17:15:00+00:00,BUY,4622.48,4607.333688401058,4637.626311598941,4645.199467398412,4652.772623197883,6.6023,100.0,SL 15.0-30.0,False,False,SL,4607.333688401058,-100.0,-1.0
2026-01-13 18:25:00+00:00,2026-01-14 03:10:00+00:00,SELL,4598.69,4616.845356028212,4580.534643971787,4571.456965957681,4562.379287943574,5.508,100.0,SL 15.0-30.0,True,True,SL,4616.845356028212,-100.0,-1.0
2026-01-14 07:00:00+00:00,2026-01-14 07:55:00+00:00,BUY,4638.75,4625.8169679780285,4651.6830320219715,4658.149548032958,4664.616064043943,7.7321,100.0,SL <= 15.0,False,False,SL,4625.8169679780285,-100.0,-1.0
2026-01-14 20:15:00+00:00,2026-01-15 01:20:00+00:00,BUY,4627.04,4610.274030072014,4643.805969927986,4652.188954891979,4660.571939855971,5.9645,100.0,SL 15.0-30.0,False,False,SL,4610.274030072014,-100.0,-1.0
2026-01-15 03:20:00+00:00,2026-01-15 12:40:00+00:00,SELL,4597.86,4619.216508454403,4576.503491545596,4565.825237318395,4555.146983091193,4.6824,100.0,SL 15.0-30.0,False,False,SL,4619.216508454403,-100.0,-1.0
2026-01-15 14:50:00+00:00,2026-01-15 15:30:00+00:00,SELL,4612.63,4619.364076998516,4605.895923001484,4602.528884502226,4599.161846002969,14.8498,100.0,SL <= 15.0,True,True,TP3,4599.161846002969,200.0,2.0
2026-01-15 22:05:00+00:00,2026-01-16 01:05:00+00:00,SELL,4605.64,4618.118767513275,4593.161232486726,4586.921848730088,4580.682464973451,8.0136,100.0,SL <= 15.0,False,False,SL,4618.118767513275,-100.0,-1.0
2026-01-16 02:35:00+00:00,2026-01-16 07:45:00+00:00,SELL,4602.98,4612.443344467447,4593.516655532552,4588.784983298829,4584.053311065105,10.5671,100.0,SL <= 15.0,True,False,SL,4612.443344467447,-100.0,-1.0
2026-01-16 11:25:00+00:00,2026-01-16 12:15:00+00:00,SELL,4601.12,4609.458400283758,4592.7815997162415,4588.612399574362,4584.443199432483,11.9927,100.0,SL <= 15.0,False,False,SL,4609.458400283758,-100.0,-1.0
2026-01-16 13:25:00+00:00,2026-01-16 14:50:00+00:00,BUY,4611.14,4597.744433352877,4624.535566647123,4631.233349970685,4637.931133294246,7.4652,100.0,SL <= 15.0,False,False,SL,4597.744433352877,-100.0,-1.0
2026-01-16 15:05:00+00:00,2026-01-16 16:05:00+00:00,SELL,4597.09,4606.720862789376,4587.459137210624,4582.643705815936,4577.828274421248,10.3833,100.0,SL <= 15.0,True,True,SL,4606.720862789376,-100.0,-1.0
2026-01-16 16:10:00+00:00,2026-01-16 17:20:00+00:00,BUY,4607.21,4595.40128986998,4619.01871013002,4624.923065195029,4630.82742026004,8.4683,100.0,SL <= 15.0,True,False,SL,4595.40128986998,-100.0,-1.0
2026-01-19 01:05:00+00:00,2026-01-21 02:40:00+00:00,BUY,4654.57,4589.183567175212,4719.956432824787,4752.649649237181,4785.342865649574,1.5294,100.0,AVOID: SL > 30.0,True,True,TP3,4785.342865649574,200.0,2.0
2026-01-21 05:05:00+00:00,2026-01-21 08:25:00+00:00,BUY,4844.34,4825.218794905552,4863.461205094448,4873.021807641671,4882.582410188896,5.2298,100.0,SL 15.0-30.0,True,True,TP3,4882.582410188896,200.0,2.0
2026-01-21 11:25:00+00:00,2026-01-21 13:45:00+00:00,BUY,4875.64,4855.874572182765,4895.405427817235,4905.288141725852,4915.17085563447,5.0593,100.0,SL 15.0-30.0,False,False,SL,4855.874572182765,-100.0,-1.0
2026-01-21 15:30:00+00:00,2026-01-21 16:00:00+00:00,BUY,4871.37,4860.157838533946,4882.582161466054,4888.18824219908,4893.794322932107,8.9189,100.0,SL <= 15.0,False,False,SL,4860.157838533946,-100.0,-1.0
2026-01-21 19:30:00+00:00,2026-01-21 20:10:00+00:00,SELL,4807.3,4831.317533206458,4783.282466793542,4771.273700190313,4759.264933587084,4.1636,100.0,SL 15.0-30.0,False,False,SL,4831.317533206458,-100.0,-1.0
